,index,CUBE NAME,Cube Type,cardID,addedTmsp,added_to_cube_on,details_released_at,details_name,details_full_name,details_artist,details_rarity,details_color_identity,details_colors,details_set,details_cmc,details_parsed_cost,details_type,details_elo,details_popularity,details_cubeCount,details_loyalty,details_power,details_toughness,is_creature,is_land,is_pwer,days_until_added_to_cube
326,326,Golden Gate Cube,Cali Cube Champ,9d933bf1-14f0-4150-a0d2-6b845b9624cf,1665423435369,2022-10-10 17:37:15.369000+00:00,2022-09-09,Shore Up,Shore Up [dmu-64],Mark Behm,common,['U'],['U'],dmu,1,['u'],Instant,1245.300000000001,0.7635457335081325,1060,,,,False,False,False,31
327,327,Golden Gate Cube,Cali Cube Champ,fed77513-94ab-44e2-b9a1-30ba927cd6ee,1665423435369,2022-10-10 17:37:15.369000+00:00,2022-09-09,Cult Conscript,Cult Conscript [dmu-88],Joe Slucher,uncommon,['B'],['B'],dmu,1,['b'],Creature — Skeleton Warrior,1291.1000000000315,2.0522092403440277,2849,,2,1,True,False,False,31
328,328,Golden Gate Cube,Cali Cube Champ,4ff97c69-6a6b-401c-b0a1-55fa81045d19,1665423435369,2022-10-10 17:37:15.369000+00:00,2022-09-09,"Braids, Arisen Nightmare","Braids, Arisen Nightmare [dmu-84]",Heonhwa Choe,rare,['B'],['B'],dmu,3,"['b', 'b', '1']",Legendary Creature — Nightmare,1308.2000000000642,1.727342140521228,2398,,3,3,True,False,False,31
329,329,Golden Gate Cube,Cali Cube Champ,e5056bca-bd90-4b50-8630-105558f8ef92,1665423435369,2022-10-10 17:37:15.369000+00:00,2001-02-05,Flametongue Kavu,Flametongue Kavu [pls-60],Pete Venters,uncommon,['R'],['R'],pls,4,"['r', '3']",Creature — Kavu,1395.9000000004205,13.81297451486033,19176,,4,2,True,False,False,7917
330,330,Golden Gate Cube,Cali Cube Champ,78ba24c2-73c3-4630-bb8e-7431e5b3aebd,1681681220265,2023-04-16 21:40:20.265000+00:00,2021-04-23,Thrill of Possibility,Thrill of Possibility [sta-46],Minttu Hynninen,uncommon,['R'],['R'],sta,2,"['r', '1']",Instant,1228.2999999999097,11.907711811908433,16531,,,,False,False,False,723
331,331,Golden Gate Cube,Cali Cube Champ,bee125cb-12b9-4f78-8e1d-6018d9c52275,1665423435369,2022-10-10 17:37:15.369000+00:00,2018-10-05,Pelt Collector,Pelt Collector [grn-141],Zoltan Boros,rare,['G'],['G'],grn,1,['g'],Creature — Elf Warrior,1255.4999999997044,6.626280379755953,9199,,1,1,True,False,False,1466
332,332,Golden Gate Cube,Cali Cube Champ,81f90e4d-f60f-4175-830f-c2ce04c5a945,1665423435369,2022-10-10 17:37:15.369000+00:00,2022-09-09,Llanowar Greenwidow,Llanowar Greenwidow [dmu-169],Jokubas Uogintas,rare,['G'],['G'],dmu,3,"['g', '2']",Creature — Spider,1299.9000000000044,0.43507700286689815,604,,4,3,True,False,False,31
333,333,Golden Gate Cube,Cali Cube Champ,1c3f0ffe-cf51-4c30-8cd5-9e3c7e92c019,1665423435369,2022-10-10 17:37:15.369000+00:00,2022-09-09,"Elas il-Kor, Sadistic Pilgrim","Elas il-Kor, Sadistic Pilgrim [dmu-198]",G-host Lee,uncommon,"['B', 'W']","['B', 'W']",dmu,2,"['b', 'w']",Legendary Creature — Phyrexian Kor Cleric,1262.8999999999949,2.436863411752842,3383,,2,2,True,False,False,31
334,334,Golden Gate Cube,Cali Cube Champ,2ef6cb5f-0ab3-4652-9b39-c2cbf6d693d5,1665423435369,2022-10-10 17:37:15.369000+00:00,2022-09-09,Nishoba Brawler,Nishoba Brawler [dmu-174],Valera Lutfullina,uncommon,['G'],['G'],dmu,2,"['g', '1']",Creature — Cat Warrior,1246.7999999999988,0.6641407229193379,922,,*,3,True,False,False,31
335,335,Golden Gate Cube,Cali Cube Champ,a6f97236-1497-4811-8189-0545707451da,1665423435369,2022-10-10 17:37:15.369000+00:00,2022-09-09,Urborg Lhurgoyf,Urborg Lhurgoyf [dmu-186],Andrey Kuzinskiy,rare,"['B', 'G', 'U']",['G'],dmu,2,"['g', '1']",Creature — Lhurgoyf,1235.2999999999774,0.7325717084695951,1017,,*,1+*,True,False,False,31
336,336,Golden Gate Cube,Cali Cube Champ,1f643d78-d8d8-4645-9357-a68ebd0d3517,1665423435369,2022-10-10 17:37:15.369000+00:00,2022-09-09,"Baird, Argivian Recruiter","Baird, Argivian Recruiter [dmu-195]",Jarel Threat,uncommon,"['R', 'W']","['R', 'W']",dmu,2,"['w', 'r']",Legendary Creature — Human Soldier,1146.2999999999897,1.0595997867834555,1471,,2,2,True,False,False,31
337,337,Golden Gate Cube,Cali Cube Champ,eed73f84-ad08-44f8-a4fe-cd324ec1da92,1665868910625,2022-10-15 21:21:50.625000+00:00,1994-04-01,Animate Dead,Animate Dead [3ed-93],Anson Maddocks,uncommon,['B'],['B'],3ed,2,"['b', '1']",Enchantment — Aura,1427.2000000005376,16.996816158356502,23596,,,,False,False,False,10424
338,338,Golden Gate Cube,Cali Cube Champ,dd39dd28-1dc2-46a5-a3cf-9b5d267e16d6,1666154658279,2022-10-19 04:44:18.279000+00:00,2020-07-17,Healer's Hawk,Healer's Hawk [jmp-107],Milivoj Ćeran,common,['W'],['W'],jmp,1,['w'],Creature — Bird,1277.1000000002584,4.742627461714664,6584,,1,1,True,False,False,824
339,339,Golden Gate Cube,Cali Cube Champ,fd5b1633-c41d-42b1-af1b-4a872077ffbd,1666154658279,2022-10-19 04:44:18.279000+00:00,2013-09-27,"Elspeth, Sun's Champion","Elspeth, Sun's Champion [ths-9]",Eric Deschamps,mythic,['W'],['W'],ths,6,"['w', 'w', '4']",Legendary Planeswalker — Elspeth,1306.0000000004907,11.152809992364542,15483,4,,,False,False,True,3309
340,340,Golden Gate Cube,Cali Cube Champ,5ad67a79-cb13-44b8-adac-36cfd211f2d3,1666154658279,2022-10-19 04:44:18.279000+00:00,2022-10-07,Triarch Praetorian,Triarch Praetorian [40k-66],Lucas Terryn,uncommon,['B'],['B'],40k,2,"['b', '1']",Artifact Creature — Necron,1361.0999999999892,0.5957097373690807,827,,2,1,True,False,False,12
341,341,Golden Gate Cube,Cali Cube Champ,0a968eac-2840-41ba-b7de-3182964d4913,1666154658279,2022-10-19 04:44:18.279000+00:00,2022-10-07,Royal Warden,Royal Warden [40k-52],Artur Nakhodkin,rare,['B'],['B'],40k,5,"['b', 'b', '3']",Artifact Creature — Necron,1291.4000000000106,0.2809272038378978,390,,3,2,True,False,False,12
342,342,Golden Gate Cube,Cali Cube Champ,4129cb0d-eefe-4971-9db8-1196201ef353,1666154658279,2022-10-19 04:44:18.279000+00:00,2022-10-07,Necron Deathmark,Necron Deathmark [40k-42],Games Workshop,rare,['B'],['B'],40k,5,"['b', 'b', '3']",Artifact Creature — Necron,1299.400000000009,0.4840591819976085,672,,5,3,True,False,False,12
343,343,Golden Gate Cube,Cali Cube Champ,b3842ad2-a449-4963-8c96-276554125757,1666154658279,2022-10-19 04:44:18.279000+00:00,2009-10-02,Disfigure,Disfigure [zen-87],Justin Sweet,common,['B'],['B'],zen,1,['b'],Instant,1295.2999999998908,6.212813161799663,8625,,,,False,False,False,4765
344,344,Golden Gate Cube,Cali Cube Champ,ae8a90c4-4a79-49e7-9fab-076b35d28adb,1666154658279,2022-10-19 04:44:18.279000+00:00,2022-09-09,Radha's Firebrand,Radha's Firebrand [dmu-141],Ângelo Bortolini,rare,['R'],['R'],dmu,2,"['r', '1']",Creature — Human Warrior,1330.0000000000036,0.6252431100802444,868,,3,1,True,False,False,40
345,345,Golden Gate Cube,Cali Cube Champ,a5f07603-fd79-437a-9b12-495fc5a39b68,1666154658279,2022-10-19 04:44:18.279000+00:00,2021-06-18,Kaleidoscorch,Kaleidoscorch [mh2-133],Andrew Mar,uncommon,['R'],['R'],mh2,2,"['r', '1']",Sorcery,1281.599999999975,1.308832639419129,1817,,,,False,False,False,488
346,346,Golden Gate Cube,Cali Cube Champ,fc027b11-1ecc-430d-a862-586a14bb23c3,1666154658279,2022-10-19 04:44:18.279000+00:00,2012-05-04,Zealous Conscripts,Zealous Conscripts [avr-166],Steve Prescott,rare,['R'],['R'],avr,5,"['r', '4']",Creature — Human Warrior,1341.3000000004306,11.770849840807918,16341,,3,3,True,False,False,3820
347,347,Golden Gate Cube,Cali Cube Champ,f1e4a028-6462-4373-9864-a8adfc78d52b,1666154658279,2022-10-19 04:44:18.279000+00:00,2010-07-16,Inferno Titan,Inferno Titan [m11-146],Kev Walker,mythic,['R'],['R'],m11,6,"['r', 'r', '4']",Creature — Giant,1292.700000000027,12.834051258409808,17817,,6,6,True,False,False,4478
348,348,Golden Gate Cube,Cali Cube Champ,629aa907-9533-4681-9bf2-9e56450a4cc2,1666154658279,2022-10-19 04:44:18.279000+00:00,2022-09-09,Tear Asunder,Tear Asunder [dmu-183],Dave Kendall,uncommon,"['B', 'G']",['G'],dmu,2,"['g', '1']",Instant,1259.7000000000123,1.2576894817973578,1746,,,,False,False,False,40
349,349,Golden Gate Cube,Cali Cube Champ,95a39b26-8c83-40ea-b492-036251366d73,1666154658279,2022-10-19 04:44:18.279000+00:00,2022-09-09,Tail Swipe,Tail Swipe [dmu-182],Ângelo Bortolini,uncommon,['G'],['G'],dmu,1,['g'],Instant,1255.3999999999858,0.9169752063734459,1273,,,,False,False,False,40
350,350,Golden Gate Cube,Cali Cube Champ,4e587ea7-0632-4789-ba75-3c410da2bb96,1666154658279,2022-10-19 04:44:18.279000+00:00,2016-09-30,Spirebluff Canal,Spirebluff Canal [kld-249],Adam Paquette,rare,"['R', 'U']",[],kld,0,[''],Land,1320.1000000001275,5.293676976935156,7349,,,,False,True,False,2210
351,351,Golden Gate Cube,Cali Cube Champ,e2f12f6f-9383-47e6-a44f-2834ad130e51,1666154658279,2022-10-19 04:44:18.279000+00:00,2022-07-08,Bloodbraid Elf,Bloodbraid Elf [2x2-184],Raymond Swanland,uncommon,"['G', 'R']","['G', 'R']",2x2,4,"['g', 'r', '2']",Creature — Elf Berserker,1333.7000000004477,14.836557993459438,20597,,3,2,True,False,False,103
352,352,Golden Gate Cube,Cali Cube Champ,cad698c3-687e-4b73-88d2-fd0ac7d755c5,1667170285985,2022-10-30 22:51:25.985000+00:00,2022-06-10,Three Visits,Three Visits [clb-837],Yeong-Hao Han,uncommon,['G'],['G'],clb,2,"['g', '1']",Sorcery,1420.5999999998774,3.4330744961318485,4766,,,,False,False,False,142
353,353,Golden Gate Cube,Cali Cube Champ,bab161d9-45d7-48b7-af47-21e3dbae4d85,1667170285985,2022-10-30 22:51:25.985000+00:00,2021-06-18,"Titania, Protector of Argoth","Titania, Protector of Argoth [mh2-416]",Magali Villeneuve,mythic,['G'],['G'],mh2,5,"['g', 'g', '3']",Legendary Creature — Elemental,1380.099999999998,4.433607537492977,6155,,5,3,True,False,False,499
354,354,Golden Gate Cube,Cali Cube Champ,be065962-f2ed-4ab9-be6b-bfc66d63ff4e,1667170285985,2022-10-30 22:51:25.985000+00:00,2011-02-04,Signal Pest,Signal Pest [mbs-131],Mark Zug,uncommon,[],[],mbs,1,['1'],Artifact Creature — Pest,1312.399999999868,5.273507844351923,7321,,0,1,True,False,False,4286
355,355,Golden Gate Cube,Cali Cube Champ,2605df98-0b02-4aab-bc36-01e93c693743,1667170285985,2022-10-30 22:51:25.985000+00:00,2021-06-18,Territorial Kavu,Territorial Kavu [mh2-216],E. M. Gist,rare,"['G', 'R']","['G', 'R']",mh2,2,"['g', 'r']",Creature — Kavu,1229.500000000027,2.008269344359126,2788,,*,*,True,False,False,499
356,356,Golden Gate Cube,Cali Cube Champ,5eb18038-eb6a-4d27-ba52-52a1cee6b512,1667310578486,2022-11-01 13:49:38.486000+00:00,2008-10-03,Wild Nacatl,Wild Nacatl [ala-152],Wayne Reynolds,common,['G'],['G'],ala,1,['g'],Creature — Cat Warrior,1176.699999999982,3.8292538861596532,5316,,1,1,True,False,False,5142
357,357,Golden Gate Cube,Cali Cube Champ,d9987663-23be-407b-b09b-054677137cd4,1667310578486,2022-11-01 13:49:38.486000+00:00,2022-09-09,Scion of Draco,Scion of Draco [plist-886],Greg Staples,mythic,[],[],plist,12,['12'],Artifact Creature — Dragon,1219.800000000004,1.2087073026666475,1678,,4,4,True,False,False,53
358,358,Golden Gate Cube,Cali Cube Champ,1b6ef5f5-4058-4f89-a573-9e2da87a9f2e,1669782050483,2022-11-30 04:20:50.483000+00:00,2022-11-18,Steel Seraph,Steel Seraph [bro-38],Denys Tsiperko,rare,['W'],[],bro,6,['6'],Artifact Creature — Angel,1363.4000000000788,1.1928601270655352,1656,,5,4,True,False,False,12
359,359,Golden Gate Cube,Cali Cube Champ,28bb8ec0-9729-4aa1-8ce4-a3a5598b0d70,1669782050483,2022-11-30 04:20:50.483000+00:00,2022-11-18,Soul Partition,Soul Partition [bro-26],Kekai Kotaki,rare,['W'],['W'],bro,2,"['w', '1']",Instant,1303.800000000002,0.366646017316641,509,,,,False,False,False,12
360,360,Golden Gate Cube,Cali Cube Champ,be819c83-5534-44ec-aa44-d3365bfc89db,1669782050483,2022-11-30 04:20:50.483000+00:00,2022-02-18,Sakashima's Student,Sakashima's Student [plist-669],Brian Snõddy,rare,['U'],['U'],plist,4,"['u', 'u', '2']",Creature — Human Ninja,1202.1999999999537,1.3484505784219094,1872,,0,0,True,False,False,285
361,361,Golden Gate Cube,Cali Cube Champ,23a4f1ec-eadf-4f1e-8821-f22293ad2580,1669782050483,2022-11-30 04:20:50.483000+00:00,2022-11-18,"Teferi, Temporal Pilgrim","Teferi, Temporal Pilgrim [bro-66]",Magali Villeneuve,mythic,['U'],['U'],bro,5,"['u', 'u', '3']",Legendary Planeswalker — Teferi,1343.8999999999858,0.5748202786221601,798,4,,,False,False,True,12
362,362,Golden Gate Cube,Cali Cube Champ,261ac92e-c61a-4c11-aa6a-9ae1cb703e5c,1669782050483,2022-11-30 04:20:50.483000+00:00,2022-11-18,Dreams of Steel and Oil,Dreams of Steel and Oil [bro-92],Jeremy Wilson,uncommon,['B'],['B'],bro,1,['b'],Sorcery,1313.599999999996,0.45596646161381876,633,,,,False,False,False,12
363,363,Golden Gate Cube,Cali Cube Champ,2c76f7e0-37e7-4e87-93a3-a25ba0674645,1669782050483,2022-11-30 04:20:50.483000+00:00,2022-11-18,"Gix, Yawgmoth Praetor","Gix, Yawgmoth Praetor [bro-95]",Anna Podedworna,mythic,['B'],['B'],bro,3,"['b', 'b', '1']",Legendary Creature — Phyrexian Praetor,1306.2000000000648,0.9940501058879461,1380,,3,3,True,False,False,12
364,364,Golden Gate Cube,Cali Cube Champ,62d37423-3445-412a-9abd-0480da404637,1669782050483,2022-11-30 04:20:50.483000+00:00,2022-11-18,Phyrexian Fleshgorger,Phyrexian Fleshgorger [bro-121],Steve Prescott,mythic,['B'],[],bro,7,['7'],Artifact Creature — Phyrexian Wurm,1415.6000000000097,0.8485442208231887,1178,,7,5,True,False,False,12
365,365,Golden Gate Cube,Cali Cube Champ,8180abec-9459-4b81-987e-b1794e45d543,1669782050483,2022-11-30 04:20:50.483000+00:00,2005-10-07,Farseek,Farseek [rav-163],Martina Pilcerova,common,['G'],['G'],rav,2,"['g', '1']",Sorcery,1310.099999999673,11.032515523028827,15316,,,,False,False,False,6263
366,366,Golden Gate Cube,Cali Cube Champ,1c95f8b8-faba-4412-8d8f-093e2ec903f0,1669782050483,2022-11-30 04:20:50.483000+00:00,2022-11-18,Awaken the Woods,Awaken the Woods [bro-170],Bryan Sola,mythic,['G'],['G'],bro,2,"['g', 'g', 'x']",Sorcery,1364.199999999989,0.5611340815121086,779,,,,False,False,False,12
367,367,Golden Gate Cube,Cali Cube Champ,67a87278-4c82-4056-8354-253d86b0ef3d,1669782050483,2022-11-30 04:20:50.483000+00:00,2022-11-18,Cityscape Leveler,Cityscape Leveler [bro-233],Leon Tukker,mythic,[],[],bro,8,['8'],Artifact Creature — Construct,1361.8000000000432,0.9983720628700675,1386,,8,8,True,False,False,12
368,368,Golden Gate Cube,Cali Cube Champ,5f608efc-0dbc-4cc3-aadd-ed473bfc29ab,1669782050483,2022-11-30 04:20:50.483000+00:00,2022-11-18,Portal to Phyrexia,Portal to Phyrexia [bro-240],Svetlin Velinov,mythic,[],[],bro,9,['9'],Artifact,1323.1000000000015,0.7606644288533848,1056,,,,False,False,False,12
369,369,Golden Gate Cube,Cali Cube Champ,e2b826be-4256-4fd6-ad4d-6c80933ee940,1669824888809,2022-11-30 16:14:48.809000+00:00,2022-11-18,Phyrexian Dragon Engine,Phyrexian Dragon Engine [bro-163a],Chris Rahn,rare,['R'],[],bro,3,['3'],Artifact Creature — Phyrexian Dragon,1287.199999999973,0.715283880541109,993,,2,2,True,False,False,12
370,370,Golden Gate Cube,Cali Cube Champ,febad44a-eaf0-4122-87c5-a12d17f28392,1672725497954,2023-01-03 05:58:17.954000+00:00,2021-06-18,Solitude,Solitude [mh2-307],Svetlin Velinov,mythic,['W'],['W'],mh2,5,"['w', 'w', '3']",Creature — Elemental Incarnation,1486.699999999164,5.860573667756761,8136,,3,2,True,False,False,564
371,371,Golden Gate Cube,Cali Cube Champ,a2be6f2c-8ad0-402d-a7ca-9fe817e83b72,1672725497954,2023-01-03 05:58:17.954000+00:00,2022-04-29,Witness Protection,Witness Protection [snc-66],Dominik Mayer,common,['U'],['U'],snc,1,['u'],Enchantment — Aura,1258.7000000000041,1.2792992667079655,1776,,,,False,False,False,249
372,372,Golden Gate Cube,Cali Cube Champ,789c5c2b-3e51-4f6c-ac76-d276facf716f,1672725497954,2023-01-03 05:58:17.954000+00:00,2019-10-04,Faerie Vandal,Faerie Vandal [eld-45],Paul Scott Canavan,uncommon,['U'],['U'],eld,2,"['u', '1']",Creature — Faerie Rogue,1269.29999999983,4.9522423753475575,6875,,1,2,True,False,False,1187
373,373,Golden Gate Cube,Cali Cube Champ,0193dfa3-8409-44be-b4be-6c3cad42d4a4,1672725497954,2023-01-03 05:58:17.954000+00:00,2018-10-05,Disdainful Stroke,Disdainful Stroke [grn-37],Deruchenko Alexander,common,['U'],['U'],grn,2,"['u', '1']",Instant,1203.7999999999445,4.924869981127454,6837,,,,False,False,False,1551
374,374,Golden Gate Cube,Cali Cube Champ,fa6a22a2-2c97-4279-a7c8-4033698ac108,1672725497954,2023-01-03 05:58:17.954000+00:00,2022-11-18,Preordain,Preordain [brc-92],Svetlin Velinov,common,['U'],['U'],brc,1,['u'],Sorcery,1504.7000000035155,22.434558368029045,31145,,,,False,False,False,46
375,375,Golden Gate Cube,Cali Cube Champ,25f05814-a5a5-460f-9d29-0ab03efecf4c,1672725497954,2023-01-03 05:58:17.954000+00:00,2017-01-20,Disallow,Disallow [aer-31],Min Yum,rare,['U'],['U'],aer,3,"['u', 'u', '1']",Instant,1325.200000000205,4.182934032529929,5807,,,,False,False,False,2174
376,376,Golden Gate Cube,Cali Cube Champ,c08dabd1-c043-4bcf-afa8-271225a099e1,1672725497954,2023-01-03 05:58:17.954000+00:00,2021-03-19,"Venser, Shaper Savant","Venser, Shaper Savant [tsr-96]",Aleksi Briclot,rare,['U'],['U'],tsr,4,"['u', 'u', '2']",Legendary Creature — Human Wizard,1374.1000000004915,12.649647760505957,17561,,2,2,True,False,False,655
377,377,Golden Gate Cube,Cali Cube Champ,d3e33835-a293-4a1f-85d5-8ac22360ef35,1672725497954,2023-01-03 05:58:17.954000+00:00,2016-06-10,Carrion Feeder,Carrion Feeder [ema-84],Brian Snõddy,common,['B'],['B'],ema,1,['b'],Creature — Zombie,1281.8999999990808,17.526976214830075,24332,,1,1,True,False,False,2398
378,378,Golden Gate Cube,Cali Cube Champ,086fc7fb-efcf-4676-8455-39b63edaec6a,1672725497954,2023-01-03 05:58:17.954000+00:00,2020-09-25,Nullpriest of Oblivion,Nullpriest of Oblivion [znr-118],Yongjae Choi,rare,['B'],['B'],znr,2,"['b', '1']",Creature — Vampire Cleric,1318.8999999998443,5.320329044991572,7386,,2,1,True,False,False,830
379,379,Golden Gate Cube,Cali Cube Champ,6c44fca9-3a41-41c3-aa74-f0f5a81e8b7d,1672725497954,2023-01-03 05:58:17.954000+00:00,2022-12-02,Ophiomancer,Ophiomancer [j22-452],John Stanko,rare,['B'],['B'],j22,3,"['b', '2']",Creature — Human Shaman,1330.7999999999581,9.194963479463501,12765,,2,2,True,False,False,32
380,380,Golden Gate Cube,Cali Cube Champ,e6befbc4-1320-4f26-bd9f-b1814fedda10,1672725497954,2023-01-03 05:58:17.954000+00:00,2021-06-18,Grief,Grief [mh2-87],Nicholas Gregory,mythic,['B'],['B'],mh2,4,"['b', 'b', '2']",Creature — Elemental Incarnation,1399.4000000001806,4.39326927232651,6099,,3,2,True,False,False,564
381,381,Golden Gate Cube,Cali Cube Champ,52d3005f-a1c7-4ef5-911f-ccc0752f4181,1684768718844,2023-05-22 15:18:38.844000+00:00,2023-04-21,Faerie Mastermind,Faerie Mastermind [mom-58],Joshua Raphael,rare,['U'],['U'],mom,2,"['u', '1']",Creature — Faerie Rogue,1398.5999999999965,0.6288447408986789,873,,2,1,True,False,False,31
382,382,Golden Gate Cube,Cali Cube Champ,f51d53fc-8e62-45fd-b2cd-8f93d7f9e1fa,1672725497954,2023-01-03 05:58:17.954000+00:00,2022-02-18,"Krenko, Tin Street Kingpin","Krenko, Tin Street Kingpin [nec-107]",Mark Behm,rare,['R'],['R'],nec,3,"['r', '2']",Legendary Creature — Goblin,1298.3000000004365,8.20451500439399,11390,,1,2,True,False,False,319
383,383,Golden Gate Cube,Cali Cube Champ,0938e686-345e-4411-b564-cf9324ec6b9d,1672725497954,2023-01-03 05:58:17.954000+00:00,2001-10-01,Reckless Charge,Reckless Charge [ody-215],Scott M. Fischer,common,['R'],['R'],ody,1,['r'],Sorcery,1213.300000000092,4.844913776958206,6726,,,,False,False,False,7764
384,384,Golden Gate Cube,Cali Cube Champ,8bdb2883-3cfd-4fb0-9f99-6a57277f7fe4,1681681165019,2023-04-16 21:39:25.019000+00:00,2018-04-27,Goblin Chainwhirler,Goblin Chainwhirler [dom-129],Svetlin Velinov,rare,['R'],['R'],dom,3,"['r', 'r', 'r']",Creature — Goblin Warrior,1140.00000000016,2.9763877083543426,4132,,3,3,True,False,False,1815
385,385,Golden Gate Cube,Cali Cube Champ,4f08381e-34f5-4d08-b737-8c37964719e0,1672725497954,2023-01-03 05:58:17.954000+00:00,2021-06-18,Foundation Breaker,Foundation Breaker [mh2-160],Yeong-Hao Han,uncommon,['G'],['G'],mh2,4,"['g', '3']",Creature — Elemental,1197.2000000001115,1.936236727990434,2688,,2,2,True,False,False,564
386,386,Golden Gate Cube,Cali Cube Champ,a46d64ec-aca4-428e-bce6-66cd755c8cc3,1681681226793,2023-04-16 21:40:26.793000+00:00,2021-04-23,Blade Historian,Blade Historian [stx-165],Cristi Balanescu,rare,"['R', 'W']","['R', 'W']",stx,4,"['r-w', 'r-w', 'r-w', 'r-w']",Creature — Human Cleric,1232.2000000000637,1.57031103683748,2180,,2,3,True,False,False,723
387,387,Golden Gate Cube,Cali Cube Champ,b2ae2677-8b86-42d4-8b9f-4c165b0923b0,1672725497954,2023-01-03 05:58:17.954000+00:00,2022-06-10,Risen Reef,Risen Reef [plist-796],Johan Grenier,uncommon,"['G', 'U']","['G', 'U']",plist,3,"['u', 'g', '1']",Creature — Elemental,1208.899999999976,2.338178727327734,3246,,1,1,True,False,False,207
388,388,Golden Gate Cube,Cali Cube Champ,cb53a29d-2de2-4874-a6f3-0fecbfa14cf2,1672725497954,2023-01-03 05:58:17.954000+00:00,2019-07-12,"Omnath, Locus of the Roil","Omnath, Locus of the Roil [m20-216]",Lius Lasahido,mythic,"['G', 'R', 'U']","['G', 'R', 'U']",m20,4,"['r', 'u', 'g', '1']",Legendary Creature — Elemental,1214.5999999999963,1.291544811490643,1793,,3,3,True,False,False,1271
389,389,Golden Gate Cube,Cali Cube Champ,d7e304fc-0ace-459e-8d2f-376f1899639c,1672895737971,2023-01-05 05:15:37.971000+00:00,2006-10-06,Dread Return,Dread Return [tsp-104],Kev Walker,uncommon,['B'],['B'],tsp,4,"['b', 'b', '2']",Sorcery,1263.9999999997522,9.103482056675263,12638,,,,False,False,False,5935
390,390,Golden Gate Cube,Cali Cube Champ,64b0acfa-1a8d-4a94-8972-c9bb235e4897,1681681213381,2023-04-16 21:40:13.381000+00:00,2023-04-21,"Omnath, Locus of All","Omnath, Locus of All [mom-387]",Helge C. Balzer,rare,"['B', 'G', 'R', 'U', 'W']","['B', 'G', 'R', 'U', 'W']",mom,5,"['g', 'r', 'b-p', 'u', 'w']",Legendary Creature — Phyrexian Elemental,1242.8999999999992,0.15775142984743493,219,,4,4,True,False,False,-5
391,391,Golden Gate Cube,Cali Cube Champ,b2e2a777-0705-4a37-937d-c6e020ebc0f0,1672895737971,2023-01-05 05:15:37.971000+00:00,2009-10-02,Goblin Guide,Goblin Guide [zen-126],Warren Mahy,rare,['R'],['R'],zen,1,['r'],Creature — Goblin Scout,1317.1999999993552,13.111376831429272,18202,,2,2,True,False,False,4843
